up_level_iter	count_iter	default_accum	optimised_accum
01000	01000	0.000594978	0.003212824	37941.9	77919.7
01000	02000	0.000795259	0.000172510	66365.6	77357.3
01000	03000	0.000999088	0.000257065	97279.9	110970.7
01000	04000	0.001204002	0.000331891	125374.5	153695.9
01000	05000	0.001397252	0.000406671	155072.4	192190.1
01000	06000	0.001629374	0.000501909	181584.0	232848.2
01000	07000	0.001804531	0.000567698	215248.8	261715.0
01000	08000	0.002076159	0.000660751	243719.4	305529.0
01000	09000	0.002207696	0.000717914	273220.5	334406.0
01000	10000	0.002410436	0.000795305	303945.0	382025.2
02000	01000	0.000987504	0.000105035	49545.6	42396.6
02000	02000	0.001265397	0.000208220	81535.4	84472.9
02000	03000	0.001519682	0.000308795	116066.2	121840.3
02000	04000	0.001727149	0.000396385	147626.8	168080.6
02000	05000	0.002027147	0.000530639	181121.8	210157.7
02000	06000	0.002159336	0.000575047	211127.6	254345.2
02000	07000	0.002398183	0.000662687	248480.5	286872.1
02000	08000	0.002592380	0.000740635	280600.0	334368.7
02000	09000	0.002800975	0.000821679	313583.9	366504.7
02000	10000	0.003053987	0.000948782	347752.6	418130.4
03000	01000	0.001333141	0.000107634	58710.2	43694.1
03000	02000	0.001619189	0.000212181	91919.2	86893.8
03000	03000	0.001874974	0.000313132	127684.1	125300.0
03000	04000	0.002104049	0.000406666	160424.6	172879.8
03000	05000	0.002356677	0.000513680	195183.4	216052.0
03000	06000	0.002589281	0.000601501	226228.1	261686.8
03000	07000	0.002819099	0.000687985	264714.5	295253.1
03000	08000	0.003041661	0.000773814	298074.0	343904.6
03000	09000	0.003305702	0.000901773	332300.5	377427.5
03000	10000	0.003516719	0.000983973	367708.3	429799.1
04000	01000	0.001666827	0.000112169	67306.7	44288.2
04000	02000	0.001962674	0.000219960	101051.5	88050.8
04000	03000	0.002248538	0.000321469	137512.0	127107.1
04000	04000	0.002510116	0.000417469	170907.3	175252.0
04000	05000	0.002775831	0.000529103	206162.7	218950.8
04000	06000	0.003000624	0.000621331	237803.9	265210.4
04000	07000	0.003226416	0.000709462	277009.4	299392.3
04000	08000	0.003476169	0.000796163	310951.7	348493.8
04000	09000	0.003736327	0.000921102	345648.3	382849.1
04000	10000	0.003939936	0.001011338	381729.2	435810.7
05000	01000	0.002034199	0.000113745	75655.9	50049.3
05000	02000	0.002339997	0.000223296	109750.4	88784.6
05000	03000	0.002632163	0.000333025	146545.6	128250.3
05000	04000	0.002862074	0.000424192	180309.8	176555.6
05000	05000	0.003110604	0.000531669	215940.5	220829.9
05000	06000	0.003348067	0.000624893	248045.6	267415.9
05000	07000	0.003640857	0.000712354	287519.4	301980.4
05000	08000	0.003846862	0.000800881	321748.5	351620.6
05000	09000	0.004091115	0.000922141	357034.7	386110.3
05000	10000	0.004384046	0.001014681	393376.2	439258.1
06000	01000	0.002390556	0.000116200	83912.7	58034.0
06000	02000	0.002663419	0.000226369	118244.5	89278.8
06000	03000	0.002966001	0.000335855	155201.0	128996.5
06000	04000	0.003236864	0.000431261	189309.0	177592.5
06000	05000	0.003568540	0.000565393	225173.4	221992.7
06000	06000	0.003726697	0.000627689	257435.2	268789.9
06000	07000	0.003961298	0.000717413	297162.2	303620.3
06000	08000	0.004204099	0.000807152	331638.6	353473.9
06000	09000	0.004523766	0.000938444	367194.5	388173.6
06000	10000	0.004772811	0.001030562	403734.7	441689.6
07000	01000	0.002717998	0.000117846	92056.0	66019.1
07000	02000	0.003004997	0.000224636	126607.2	89622.7
07000	03000	0.003324878	0.000336361	163748.8	129473.1
07000	04000	0.003638990	0.000434372	197958.2	178310.7
07000	05000	0.003908207	0.000547843	233998.9	222992.3
07000	06000	0.004153717	0.000637286	266416.6	269806.6
07000	07000	0.004395003	0.000733073	306360.2	304904.1
07000	08000	0.004624405	0.000822682	341070.6	354872.5
07000	09000	0.004923759	0.000945878	376712.2	389690.6
07000	10000	0.005190349	0.001052735	413479.4	443623.0
08000	01000	0.003066101	0.000119116	100161.7	74010.3
08000	02000	0.003415487	0.000229158	134860.7	89864.3
08000	03000	0.003693202	0.000340941	172131.2	129883.0
08000	04000	0.003972192	0.000441437	206457.1	178834.0
08000	05000	0.004278312	0.000557239	242703.4	223551.5
08000	06000	0.004593077	0.000661283	275145.6	270709.8
08000	07000	0.004927025	0.000764203	315254.7	305706.0
08000	08000	0.005070717	0.000838654	350109.9	355835.2
08000	09000	0.005308464	0.000956786	385902.8	390947.0
08000	10000	0.005471718	0.001051407	422773.0	444831.8
09000	01000	0.003334959	0.000118310	108251.6	81994.6
09000	02000	0.003641176	0.000230148	143023.7	91667.1
09000	03000	0.003980629	0.000342903	180512.1	130182.3
09000	04000	0.004228141	0.000442488	214863.8	179220.1
09000	05000	0.004602859	0.000553975	251182.4	223992.8
09000	06000	0.004877844	0.000647736	283750.2	271275.7
09000	07000	0.005130086	0.000739629	323919.8	306478.3
09000	08000	0.005391269	0.000832386	358806.4	356657.2
09000	09000	0.005703411	0.000960481	394887.4	391868.2
09000	10000	0.005945573	0.001058176	431746.2	445916.8
10000	01000	0.003750334	0.000122535	116304.8	89961.8
10000	02000	0.004080248	0.000235269	151212.4	99650.8
10000	03000	0.004399426	0.000344265	188724.2	130376.4
10000	04000	0.004718001	0.000445356	223152.4	179501.0
10000	05000	0.004991839	0.000565794	259518.7	224484.2
10000	06000	0.005270238	0.000659695	292331.3	271769.4
10000	07000	0.005488107	0.000745611	332516.0	307039.7
10000	08000	0.005802462	0.000839598	367503.5	357350.5
10000	09000	0.006070671	0.000966978	403530.9	392637.9
10000	10000	0.006208217	0.001054473	440495.4	446643.1
